ID,Research Group,Contributors,Year,Expr1,Date,Time,Sreg2,Reg2#, Narative Location,Dec Lat,Dec Long,QL#,QR#,QF#,Photographer 1,Roll 1,Frames 1,Best Left,Best Right,Best Fluke,Comment
84,NMML,,2007,7,7/8/2007,11:34,NWA,6,off Sand Point,48.1226,-124.7273,1,1,,Merrill Gosho,2007NB-July08MG,61-75,DSC_0066,DSC_0074,,
84,NMML,,2008,6,6/19/2008,,NWA,6,"Portage Head, NWC",48.2916,-124.695,2,1,,Merrill Gosho,,1-41,20090619-MG-0019,20090619-MG-0025,,
84,MAKAH-NMML,,2009,4,4/29/2009,10:56,NWA,6,,48.2448,-124.7371,2,2,,Merrill Gosho,NOAA,1-14,MAKAH-NMML-20090429-MG-DSC_0013.jpg,MAKAH-NMML-20090429-MG-DSC_0003.jpg,,
84,MAKAH-NMML,,2009,5,5/27/2009,9:28,NWA,6,green bank,48.3481,-124.7045,2,2,,Jonathan Scordino,d70,200090509-D70_1-200090509-D70_3,MAKAH-NMML-20090527-JS-DSC_0002.jpg,MAKAH-NMML-20090527-MG-DSC_0004.jpg,,
84,MAKAH-NMML,,2009,9,9/15/2009,10:05,SJF,7,Strait of Juan de Fuca / Pacific Ocean,48.3945,-124.6686,1,2,,Jonathan Scordino,D70,20090915-D70_219-20090915-D70_238,MAKAH-NMML-20090915-JH-DSC_0381.jpg,MAKAH-NMML-20090915-JH-DSC_0350.jpg,,
84,NMML,,2009,8,8/18/2009,14:14,NWA,6,WA Outer Coast,48.1768,-124.7661,2,,,Merrill Gosho,2009-08-18NB-Er-MG,90-111,NMML-20090818-MG-0092.jpg,,,
84,MAKAH-NMML,,2012,8,8/1/2012,12:37,NWA,6,Father and Son,48.2295,-124.7091,1,1,,Jonathan Scordino,D70,20120801_D70_1667_20120801_D70_1785,20120801_D70_1754.jpg,20120801_D70_1734.jpg,,
84,MAKAH-NMML,,2012,9,9/12/2012,11:21,NWA,6,Point of the Arches,48.2536,-124.7151,2,1,,Jonathan Scordino,D70,20120912_D70_3014_20120912_D70_3026,20120912_D70_3022.jpg,20120912_D70_3025.jpg,,
84,MAKAH-NMML,,2012,9,9/26/2012,11:53,NWA,6,Shi Shi,48.2751,-124.6961,1,1,,Adrianne Akmajian,D70,20120926_D70_3445_20120926_D70_3479,20120926_D70s_4191.jpg,20120926_D70_3461.jpg,,
85,NMML,N,1998,7,7/29/1998,,NWA,6,Greenbank,48.35,-124.7,3,2,,PG,8,"11,13",,CRC-ER-0085RM.jpg,,
85,NMML,N,1998,7,7/30/1998,,NWA,6,Greenbank,48.35,-124.7,2,2,,PG,8,"20,25",,,,
85,NMML,N,1998,7,7/1/1998,,SVI,10,Carmanah Pt.,48.61683333,-124.7675,3,,,PG,2,"22,23",,,,
86,NMML,,2000,8,8/19/2000,15:42,WVI,11,"Inner Bajo Reef, SW of",49.6055,-126.8588333,,1,,MG,14,20a-37a,,,,
86,NMML,,2000,8,8/19/2000,16:22,WVI,11,"Inner Bajo Reef, W end of",49.6055,-126.8588333,1,,2,MG,15/16,"1-37,1-37",,,,
86,NMML,,1999,8,8/10/1999,,NBC,12,OFF NAHWITTI,50.8085,-128.2703333,1,1,,MG,21,07-36,,,,
86,NMML,,1999,9,9/11/1999,,WVI,11,BARCHESTER BAY TO NW OF PEREZ RKS,49.41666667,-126.5666667,2,2,,PJG,9,01-24,,,,
86,NMML,,1999,9,9/12/1999,,WVI,11,N. OF SPLIT CAPE,49.46666667,-126.5833333,2,2,,PJG,11,01-07,,,,
87,NMML,,2001,6,6/28/2001,,SVI,10,Klanawa Rv mouth,48.69483333,-124.966,2,1,,MG,"7,8","1-E,1-30",,,,
87,NMML,,2001,8,8/10/2001,,WVI,11,"Perez Rks, S of",49.395,-126.5813333,1,1,,MG,"27,28","17a-E,1-22",,,,
87,NMML,,2000,9,9/23/2000,,SVI,10,"Darling River, 1 mi E of ",48.70083333,-125.0333333,1,1,,PJG,7,15-22,,,,
87,NMML,,2000,9,9/23/2000,,SVI,10,Klanawa River,48.7,-124.9508333,1,1,,PJG,7,23-31,,,,
87,NMML,,1999,8,8/7/1999,,WVI,11,"PEREZ ROCKS, V. IS.",49.41666667,-126.6,,3,,PJG,4,19-25,,,,
87,NMML,,1999,8,8/7/1999,14:52,WVI,11,OUTSIDE,49.41666667,-126.6,1,2,,MG,13,20-37,,,,
87,NMML,,1999,8,8/7/1999,15:43,WVI,11,W. OF ESTEVAN PT.,49.36666667,-126.55,2,2,,MG,15,14-37,,,,
87,NMML,,1999,8,8/7/1999,15:11,WVI,11,OUTSIDE PEREZ ROCKS,49.41666667,-126.6,2,2,2,MG,"14,15","15A-37,01-13",,,,
87,NMML,NMML,1996,9,9/18/1996,,NWA,6,0,48.2845,-124.6841667,,,,PG,2,01-,,,,NMML
87,NMML,PJG,2003,10,10/26/2003,12:15,NCA,2,"Castle rk., 1/2 mi south of",41.7635,-124.2678333,,1,,PJG,10,1-25,,,,
87,NMML,,2008,7,7/31/2008,8:20,NWA,6,S Ozette Is,48.14,-124.755,2,1,,Merrill Gosho,NBERJuly3108pjg,46-70,DSC_0066,DSC_0051,,
87,MAKAH-NMML,,2012,9,9/12/2012,12:07,NWA,6,North of Guano,48.1878,-124.7328,2,1,,Jonathan Scordino,D70,20120912_D70_3048_20120912_D70_3084,20120912_D70s_3967.jpg,20120912_D70_3064.jpg,,
87,MAKAH-NMML,,2012,9,9/12/2012,17:10,NWA,6,Sail Bodelteh,48.1761,-124.7681,2,,,Merrill Gosho,MG,20120912_MG_234_20120912_MG_249,20120912_MG_246.jpg,,,
88,NMML,NMML,1996,9,9/26/1996,,NWA,6,0,48.28433333,-124.6841667,,,,MG,10,10-,CRC-ER-0088LM.jpg,,,NMML
89,NMML,,2000,9,9/23/2000,,SVI,10,Cape Beale,48.81816667,-125.2173333,2,1,,PJG,6,1-30,,,,
89,NMML,,2005,8,8/26/2005,17:47,NWA,6,Shi-Shi,48.26666667,-124.6916667,2,1,,RSJ,2005WA-ER-08-26,37-39,,,,
89,NMML,,2008,8,8/13/2008,9:56,NWA,6,"Greenbank, NWC",48.3575,-124.7191,1,2,2,Merrill Gosho,2008NB-Er-Aug13MG-CF1,34-95,DSC_0060,DSC_0050,DSC_0051,
89,NMML,,2008,8,8/13/2008,10:42,NWA,6,Waatch Pt,48.3435,-124.7243,2,,2,Merrill Gosho,2008NB-Er-Aug13MG-CF1,96-137,DSC_0135,,DSC_0137,
89,NMML,,2008,8,8/13/2008,10:42,NWA,6,Waatch Pt,48.3435,-124.7243,,2,,Merrill Gosho,2008NB-Er-Aug13MG-CF1,96-137,,DSC_0112,,
89,NMML,,2009,8,8/18/2009,11:26,NWA,6,WA Outer Coast,48.2736,-124.6878,1,,,Merrill Gosho,2009-08-18NB-Er-MG,48-57,NMML-20090818-MG-0056.jpg,,,
89,MAKAH-NMML,,2012,9,9/26/2012,11:53,NWA,6,Shi Shi,48.2751,-124.6961,1,1,,Adrianne Akmajian,D70,20120926_D70_3445_20120926_D70_3479,20120926_D70s_4204.jpg,20120926_D70s_4185.jpg,,
89,MAKAH-NMML,,2013,8,8/21/2013,11:56,NWA,6,East Bod to West Bod,48.1793,-124.7585,1,1,,Adrianne Akmajian,D200,20130821_D200_6895-20130821_D200_6979,20130821_MG_146.jpg,20130821_MG_150.jpg,,-Sighting Comments: Whales from sighting 15 joined this sighting.
91,NMML,N,1998,7,7/9/1998,,NWA,6,Waatch Pt.,48.33433333,-124.7008333,2,,3,MG,1,"12,15,16",,,,
91,NMML,N,1998,8,8/31/1998,,SJF,7,Shipwreck,48.31666667,-124.4341667,3,3,,PG,10,"31,33",,,,
91,NMML,,2007,7,7/14/2007,14:36,SOR,3,"Cape Blanco, OR",42.8258,-124.5793,2,,,Merrill Gosho,2007NB-July14MG,42-86,DSC_0051,,,
92,NMML,,2001,7,7/9/2001,,SVI,10,0,48.69616667,-124.974,,2,,MG,21,35-37,,,,
92,NMML,,2001,8,8/9/2001,,SVI,10,"Great Bear & Alley Rks, between",48.8975,-125.4446667,1,1,,MG,"24,25","22-35,1-19",,,,
92,NMML,,2000,9,9/22/2000,,WVI,11,"Perez Rocks, N",49.43333333,-126.5845,1,1,,PJG,5,4-21,,,,
92,NMML,,1999,6,6/30/1999,,SVI,10,0,48.67183333,-124.8755,1,2,,MG,"4,5","25A-36A,01-09",,,,
92,NMML,,1999,8,8/7/1999,16:45,WVI,11,0,49.4385,-126.589,,2,,MG,16,07-09,,,,
92,NMML,,1999,8,8/13/1999,,WVI,11,0,49.39866667,-126.6001667,1,,,MG,27,22-36,,,,
92,NMML,,1999,8,8/13/1999,,WVI,11,0,49.39866667,-126.6001667,,2,,MG,27,07-21,,,,
92,NMML,,1999,9,9/11/1999,,WVI,11,BARCHESTER BAY TO NW OF PEREZ RKS,49.41666667,-126.5666667,1,2,,PJG,9,01-24,,,,
92,NMML,N,1998,7,7/30/1998,,NWA,6,ESE of White Rock,48.13333333,-124.7333333,3,3,,PG,8,"35,36",,,,
92,NMML,N,1998,7,7/1/1998,,SVI,10,Carmanah Pt.,48.61683333,-124.7675,1,2,,PG,2,"21,24",,,,
92,NMML,N,1998,7,7/3/1998,,SVI,10,E. Nitinat,48.65,-124.8166667,3,2,,PG,7,03-08,,,,
92,NMML,N,1998,9,9/22/1998,,SVI,10,E. of Bonilla,48.567,-124.6501667,2,2,,PG,12,"12,14",,,,
92,NMML,NMML,1996,7,7/27/1996,18:09,SVI,10,0,48.65,-124.8336667,,,,MG,3,24-,,,,NMML
92,NMML,,1997,9,9/2/1997,15:30,NWA,6,0,48.167,-124.7508333,,,,KMH,3,25-,,,,
92,NMML,MG,2003,9,9/24/2003,10:05,NWA,6,"Portage Head, off",48.3015,-124.6925,,2,,MG,8,1a-36a,,,,
92,NMML,MG,2003,10,10/15/2003,10:26,NWA,6,Skagway,48.36666667,-124.7338333,1,1,,MG,11,1a-36a,,,,
92,NMML,,2005,9,9/23/2005,8:18,SJF,7,Green Buoy to 2nd Beach,48.37686667,-124.5898833,2,2,,MG,2005NB-ER-09-23,34-70,,,,
92,NMML,,2007,7,7/8/2007,16:19,NWA,6,Neah Bay,48.2355,-124.7073,1,1,,Merrill Gosho,2007NB-July08MG,95-154,DSC_0140,DSC_0139,,
92,NMML,,2007,8,8/29/2007,10:04,NWA,6,Off Portage Head,48.297,-124.7013,1,1,2,Merrill Gosho,2007NB-Aug29MG,7-54,DSC_0037,DSC_0023,DSC_0039,
92,NMML,,2007,9,9/26/2007,15:24,SJF,7,Neah Bay,48.395,-124.6523,2,2,,Merrill Gosho,2007NB-Sep26MG,44-57,DSC_0056,DSC_0051,,
92,NMML,,2007,9,9/26/2007,9:25,SJF,7,Neah Bay,48.3883,-124.6031,1,2,2,Merrill Gosho,2007NB-Sep26MG,1-40,DSC_0010,DSC_0037,DSC_0012,
92,NMML,,2008,8,8/13/2008,11:43,NWA,6,Portage Head,48.3,-124.6891,2,2,,Merrill Gosho,2008NB-Er-Aug13MG-CF1,165-189,DSC_0189,DSC_0184,,"Previously ER C and ER E, now reconciled"
92,MAKAH-NMML,,2009,9,9/15/2009,8:35,SJF,7,Waadah,48.3883,-124.602,2,2,2,Jonathan Scordino,D70,20090915-D70_96-20090915-D70_209,MAKAH-NMML-20090915-JH-DSC_0177.jpg,MAKAH-NMML-20090915-JH-DSC_0168.jpg,MAKAH-NMML-20090915-JH-DSC_0155.jpg,
92,MAKAH-NMML,,2009,10,10/6/2009,9:16,SJF,7,Chibadehl,48.3941,-124.6781,1,2,,Seraphina Peters,D70s,20091006-D70s_212-20091006-D70s_256,MAKAH-NMML-SP-20091006-DSC_0216.JPG,MAKAH-NMML-SP-20091006-DSC_0246.JPG,,
92,NMML,,2009,6,6/17/2009,17:46,SJF,7,WA Outer Coast,48.3916,-124.6848,,2,,Pat Gearin,2009-06-17-PJG,0303-0310,,NMML-20090617-MG-0069.jpg,,
92,NMML,,2012,10,10/10/2012,10:41,NWA,6,Guano Rock and North of Guano Rock,48.1793,-124.7431,2,2,,Merrill Gosho,20121010-NMML-MG-,0024-0098,20121010-NMML-MG-0065.jpg,20121010-NMML-MG-0062.jpg,,
92,MAKAH-NMML,,2012,8,8/1/2012,15:36,NWA,6,North Ozette Island,48.1688,-124.7503,1,,,Jonathan Scordino,D70s,20120801_D70s_3055_20120801_D70s_3080,20120801_D70s_3072.jpg,,,Left side photos only.
92,MAKAH-NMML,,2012,10,10/25/2012,11:07,NWA,6,Shi Shi,48.2625,-124.6861,2,3,,Adrianne Akmajian,D70s,20121025_D70s_4818_20121025_D70s_4900,20121025_D70s_4845.jpg,20121025_D70s_4862.jpg,,
92,MAKAH-NMML,,2013,6,6/28/2013,10:34,NWA,6,Makah Bay,48.3178,-124.6781,3,2,,Jonathan Scordino,D200,20130628_D200_4085-20130628_D200_4349,20130628_D200_4103.jpg,20130628_D200_4160.jpg,,"-Sighting Comments: Believe that this sighting was of two Mc pairs. One pair was CRC 92 and Calf3. Calf3 was a very small whale, but no head photographs are available to look for other clues. Calf3 was not extensively photographed in part due to survey co"
92,MAKAH-NMML,,2013,11,11/14/2013,10:28,NWA,6,Greenbank,48.3453,-124.7178,1,,1,Adrianne Akmajian,AMA,20131114_AMA_3458-20131114_AMA_3477,20131114_MG_65.jpg,,20131114_MG_67.jpg,"-Sighting Comments: CRC 688 travel north, other two whales appeared deep water feeding in area."
92,NMML,,2014,10,10/23/2014,14:48,SJF,7,Chibodehl Rocks,48.3953,-124.6768,,2,,Merrill Gosho,NMML/20141023,1-35,,NMML-20141023-DSC_0016a.jpg,,
92,NMML,,2014,10,10/24/2014,10:47,SJF,7,East of Mushroom Rock,48.3895,-124.7018,1,2,,Merrill Gosho,NMML/20141024,167-181,NMML-20141024-DSC_0181a.jpg,NMML-20141024-DSC_0170.jpg,,
92,MAKAH-NMML,,2014,6,6/11/2014,19:34,SJF,7,"Jetty, outside Neah Bay",48.3835,-124.604,2,,,Jonathan Scordino,JON,20140611_JON_2203-20140611_JON_2210,20140611_JON_2208.jpg,,,
92,MAKAH-NMML,,2014,6,6/11/2014,10:03,SJF,7,Chibadahl Rocks,48.3948,-124.6763,1,,,Jonathan Scordino,JON,20140611_JON_1407-20140611_JON_1424,20140611_JON_1421.jpg,,,
92,MAKAH-NMML,,2014,6,6/18/2014,10:59,NWA,6,Skagway North,48.3731,-124.7308,,1,,Adrianne Akmajian,AMA,20140618_AMA_2864-20140618_AMA_2947,,20140618_MG_50.jpg,,
92,MAKAH-NMML,,2014,7,7/2/2014,12:03,NWA,6,Offshore Chinatown,48.169,-124.7685,,2,,Adrianne Akmajian,AMA,20140702_AMA_3861-20140702_AMA_3903,,20140702_AMA_3888.jpg,,
93,NMML,,2002,8,8/21/2002,,NWA,6,"Bodeltehs, West",48.17333333,-124.766,1,1,1,MG,6,2-19,,,,Ended S. of Ozette Is.
93,NMML,,2001,7,7/9/2001,,SVI,10,Darling Rv,48.71533333,-125.0566667,3,,,MG,20,30-37,,,,
93,NMML,,2001,6,6/28/2001,,SVI,10,Cape Beale,48.77416667,-125.2036667,1,1,,MG,"11,12,13","23-E,1-E,1-E",,,,
93,NMML,,2000,8,8/18/2000,14:39,WVI,11,Matlahaw,49.3715,-126.4875,,3,,MG,12,29,,,,
93,NMML,,2000,9,9/23/2000,,SVI,10,Darling River,48.71666667,-125.0666667,2,2,,PJG,7,10-14,,,,
93,NMML,,2000,8,8/20/2000,13:09,WVI,11,Estevan Lighthouse,49.383,-126.5641667,1,1,2,MG,22/23,"9-37,1-37",,,,
93,NMML,N,1998,8,8/24/1998,,NWA,6,Yellow Banks,48.08333333,-124.7166667,2,3,,PG,R9,"07,11",,,,
93,NMML,N,1998,7,7/21/1998,,SVI,10,Waterfall-Pachena Pt.,48.68416667,-124.9511667,3,2,,MG,2,23-29,,,,
93,NMML,,1997,9,9/23/1997,17:45,SVI,10,0,48.70033333,-125.0008333,,,,MG,24,20-,,,,
93,MAKAH-NMML,,2012,7,7/18/2012,14:03,NWA,6,Ozette Island,48.1513,-124.741,1,1,,Intern Courtney Winck,D70s,20120718_D70s_2573_20120718_D70s_2600,20120718_MG_211.jpg,20120718_MG_241.jpg,,
93,MAKAH-NMML,,2012,8,8/1/2012,13:30,NWA,6,East Bodelteh,48.1701,-124.7551,1,2,,Jonathan Scordino,D70,20120801_D70_1788_20120801_D70_1879,20120801_D70_1798.jpg,20120801_D70_1788.jpg,,
93,NMML,,2004,6,6/16/2004,12:20,NWA,6,White Rock,48.1328,-124.7255,,1,,Pat Gearn,04PG-2,1-22,,04PG-2-13,,
94,NMML,,2001,8,8/10/2001,,WVI,11,"Estevan Pt, W of",49.375,-126.5601667,1,1,,MG,27,1-16a,,,,
94,NMML,,2001,7,7/7/2001,,SVI,10,"George Fraser Is, NW of",48.9175,-125.5146667,,2,2,MG,17,20a-29a,,,,
94,NMML,,2001,8,8/10/2001,,WVI,11,"Perez Rks, S of",49.395,-126.5813333,1,2,,MG,"27,28","17a-E,1-22",,,,
94,NMML,,2000,8,8/17/2000,14:19,SVI,10,"Pachena Point, NW of ",48.73316667,-125.123,2,1,,MG,11,15-25,,,,
94,NMML,,1999,8,8/13/1999,,WVI,11,APPROX. 8 OFF MATLAHAW PT.,49.38333333,-126.45,2,,3,MG,28,01-37,,,,
94,NMML,Pat Gearin,1993,7,7/31/1993,,NWA,6,0,48.15133333,-124.7508333,,,,,,,,,,ESTIMATED LAT/LONG
94,NMML,Pat Gearin,1993,7,7/31/1993,,NWA,6,0,48.15133333,-124.7508333,,,,DUP,01,12,,,,ESTIMATED LAT/LONG--95
94,NMML,PAT GEARIN,1994,8,8/4/1994,,NWA,6,0,48.16666667,-124.7666667,,,,PG,D1,2a,,,,S Bodelta
94,NMML,,2009,6,6/17/2009,9:40,SJF,7,WA Outer Coast,48.3908,-124.6676,2,1,2,Pat Gearin,2009-06-17-PJG,5-170,NMML-20090617-MG-0006.jpg,NMML-20090617-0169.jpg,NMML-20090617-0148.jpg,
96,NMML,Pat Gearin,1993,7,7/31/1993,,NWA,6,0,48.15133333,-124.7508333,,,,DUP,01,11,,,,"ESTIMATED LAT/LONG (This image has been missing from the catalog for quite some time as of Jan 2011, whale not included in the digital catalog)"
101,NMML,,2000,8,8/20/2000,11:57,WVI,11,Perez Rocks,49.42983333,-126.5943333,2,,,MG,20,1-37,,,,
101,NMML,,2000,9,9/22/2000,,WVI,11,"Bajo Reef, N",49.6,-126.85,2,2,,PJG,3,27a-31a,,,,
101,NMML,,2000,8,8/18/2000,15:38,WVI,11,Estevan Point and then Perez Rocks,49.37066667,-126.5378333,,1,,MG,13,1-37,,,,
101,NMML,,2000,8,8/20/2000,10:58,WVI,11,Perez Rocks,49.42983333,-126.5943333,,1,,MG,18/19,"1-37,1-36a",,,,
101,NMML,N,1998,7,7/1/1998,,SVI,10,Tsusiat Falls,48.684,-124.9176667,2,1,,PG,"3,R4","30A,33A,05-07",,,,
101,NMML,N,1998,7,7/3/1998,,SVI,10,E. Nitinat,48.65,-124.8166667,1,,,PG,7,02,,,,
101,NMML,N,1998,9,9/25/1998,,SJF,7,Jensen Creek,48.31716667,-124.4501667,2,3,,PG,12,"22,32",,,,
101,NMML,,2006,6,6/7/2006,10:50,NWA,6,Western SJF,48.1055,-124.7015,1,1,,Pat Gearin,2006NB-Jun07,19-49,DSC_0024,DSC_0028,,
101,NMML,,2008,8,8/13/2008,10:42,NWA,6,Waatch Pt,48.3435,-124.7243,2,2,,Merrill Gosho,2008NB-Er-Aug13MG-CF1,96-137,DSC_0131,DSC_0108,,
101,MAKAH-NMML,,2009,4,4/29/2009,12:26,NWA,6,,48.1615,-124.7856,2,,,JS,,20090429_101-20090429_248,MAKAH-NMML-20090429-MG-DSC_0105.jpg,,,
101,MAKAH-NMML,,2009,4,4/29/2009,12:26,NWA,6,,48.1615,-124.7856,,1,2,JS,,20090429_101-20090429_248,,MAKAH-NMML-20090429-JS-DSC_0243.jpg,MAKAH-NMML-20090429-MG-DSC_0106.jpg,
101,MAKAH-NMML,,2011,5,5/18/2011,15:30,NWA,6,,48.0108,-124.7236,,1,,Jonathan Scordino,D70,20110518_D70_1499_20110518_D70_1505,,MAKAH-NMML-20110518_D70_1502.jpg,,
101,MAKAH-NMML,,2012,6,6/20/2012,17:54,NWA,6,WA Outer Coast,48.0336,-124.7335,,2,,Adrianne Akmajian,D70s,20120620_D70s_1568_20120620_D70s_1576,,20120620_RL_57.jpg,,
101,MAKAH-NMML,,2012,7,7/17/2012,14:58,NWA,6,WA Strait of Juan de Fuca,48.3663,-124.7183,3,2,,Intern,D70s,20120717_D70s_2508_20120717_D70s_2510,20120717_MG_32.jpg,20120717_MG_44.jpg,,
101,MAKAH-NMML,,2014,6,6/11/2014,11:36,SJF,7,"Wa'atch Point, inside",48.336,-124.6868,,,,Jonathan Scordino,JON,20140611_JON_1562-20140611_JON_1582,20140611_JON_1565.jpg,,,
105,NMML,,2001,6,6/28/2001,,SVI,10,Pachena Pt,48.71683333,-125.0848333,1,1,3,MG,10,1-18,,,,
105,NMML,,2000,9,9/23/2000,,SVI,10,Cape Beale,48.81816667,-125.2173333,2,1,,PJG,6,1-30,,,,
105,NMML,,1999,8,8/10/1999,,NBC,12,OFF NAHWITTI,50.8085,-128.2703333,1,2,3,MG,21,07-36,,,,
107,NMML,,2002,10,10/9/2002,,NWA,6,Pt. Of the Arches,48.25766667,-124.7018333,1,1,,MG,8,25-36,,,,"""Batman"""
107,NMML,,2001,7,7/31/2001,,NWA,6,Strawberry Rk,48.305,-124.6911667,1,1,3,MG,23,1-14,,,,
107,NMML,,2001,6,6/28/2001,,SVI,10,Pachena Bay,48.73683333,-125.1263333,2,1,,MG,"10,11","19-E,1-13",,,,
107,NMML,,2000,9,9/23/2000,,SVI,10,"Tsusiat Falls, .5 mi W of",48.684,-124.9166667,2,,2,PJG,7,32-36,,,,
107,NMML,N,1998,6,6/6/1998,,NWA,6,Waatch Pt.,48.3335,-124.6841667,3,3,,MG,1,"02,09",,,,
107,NMML,PAT GEARIN,1994,8,8/4/1994,,NWA,6,0,48.16666667,-124.7666667,,,,PG,D1,11a,,,,S Bodelta/Ozette
107,NMML,,1997,7,7/11/1997,16:50,SVI,10,0,48.65833,-124.335,,,,PJG,6,26-,,,,
107,NMML,,1997,8,8/22/1997,13:00,NWA,6,0,48.31666667,-124.6678333,,,,PJG,9,17-,,,,
107,NMML,PJG,2003,7,7/26/2003,,NWA,6,Skagway/Waatch Pt.,48.368,-124.7181667,1,3,,PJG,2,23-31,,,,
107,MAKAH-NMML,,2012,9,9/12/2012,10:50,NWA,6,Offshore Portage Head,48.2873,-124.6976,1,1,1,Jonathan Scordino,D70,20120912_D70_2906_20120912_D70_3013,20120912_D70_2910.jpg,20120912_D70_2963.jpg,20120912_D70_3002.jpg,
107,MAKAH-NMML,,2012,9,9/12/2012,18:15,NWA,6,Makah Bay,48.3103,-124.6963,2,,,Adrianne Akmajian,D70s,20120912_D70s_3979_20120912_D70s_4001,20120912_MG_273.jpg,,,
107,MAKAH-NMML,,2012,9,9/26/2012,10:52,NWA,6,Portage Head,48.2978,-124.6986,2,,,Adrianne Akmajian,D70s,20120926_D70s_4129_20120926_D70s_4138,20120926_D70s_4130.jpg,,,
107,MAKAH-NMML,,2012,9,9/26/2012,10:57,NWA,6,Portage Head,48.2961,-124.6991,2,,,Jonathan Scordino,D70,20120926_D70_3412_20120926_D70_3444,20120926_D70s_4163.jpg,,,
120,NMML,,2001,6,6/13/2001,,NWA,6,"Sand Pt, S of",48.1175,-124.7186667,2,1,,MG,2,10-37,,,,
123,NMML,,2000,8,8/18/2000,17:06,WVI,11,Perez Rocks,49.418,-126.5845,2,2,,MG,14,1a-19a,,,,
123,NMML,,2000,8,8/20/2000,12:18,WVI,11,Perez Rocks,49.42983333,-126.5943333,1,,,MG,21/22,"1-37,1-8",,,,
123,NMML,,1999,7,7/23/1999,,SVI,10,2 MI. W OF NITINAT,48.66666667,-124.8333333,2,,,PJG,2,01-36,,,,
123,NMML,N,1998,7,7/3/1998,,SVI,10,3.5 mi. SE Nitinat,48.63333333,-124.7841667,,2,,PG,R5,34,,,,
126,NMML,,2005,8,8/31/2005,15:05,KAK,14,Sequel Pt.,57.56,-152.145,1,1,3,MG,Kod-8-31-05,1-21,,,,
126,NMML,,2005,9,9/5/2005,14:13,KAK,14,Sequel Pt.,57.56666667,-152.1816667,1,1,2,MG,Kod-9-05-05,43-51,,,CRC-ER-0126F-MG-Kod-9-05-05-0051.jpg,
126,NMML,,1998,9,9/1/1998,,SVI,10,E. Pachena,48.71666667,-125.0833333,,,,PG,11,14,,,,"This sighting added on 3/4/2014 by ABP, photo found by Adrianne and matched by ABP"
127,NMML,,2001,7,7/27/2001,,NWA,6,"Yellow Bnk, 2 mi. S of",48.07983333,-124.7115,2,2,,PJG,1,7-20,,,,
127,NMML,,2001,7,7/9/2001,,SVI,10,"YJ whistle By, E of",48.64866667,-124.8161667,,2,,MG,22,11-30,,,,
127,NMML,,2001,7,7/6/2001,,SVI,10,"Klanawa Rv mouth, W of",48.69766667,-124.9761667,3,1,,MG,"16,17","30-E,1-14a",,,,
127,NMML,,1997,8,8/3/1997,18:38,SJF,7,0,48.3845,-124.6671667,,,,MG,14,1-5,,,,
127,NMML,,1997,8,8/4/1997,14:04,SJF,7,0,48.38416667,-124.6833333,,,,MG,14,32-,,,,
127,NMML,,1997,8,8/4/1997,14:50,SJF,7,0,48.38433333,-124.6838333,,,,MG,15,3-4,,,,
127,NMML,,1997,8,8/11/1997,11:45,SJF,7,0,48.38416667,-124.7006667,,,,PJG,8,9-3,,,,
127,NMML,,2007,7,7/14/2007,14:36,SOR,3,"Cape Blanco, OR",42.8258,-124.5793,2,2,3,Merrill Gosho,2007NB-July14MG,42-86,DSC_0079,DSC_0078,DSC_0080,
130,NMML,,2001,7,7/9/2001,,SVI,10,"Cape Beale, SE of",48.773,-125.2043333,1,1,,MG,"19,20","30-E,1-6",,,,
130,NMML,,2001,8,8/30/2001,,NWA,6,"Strawberry Rk, SE of",48.3015,-124.684,2,,,,2,23-24a,,,,
130,NMML,,2001,9,9/6/2001,,NWA,6,Portage Hd,48.28333333,-124.6841667,,1,2,MG,30,23-36,,,,
130,NMML,,2001,8,8/9/2001,,SVI,10,"Great Bear & Alley Rks, between",48.8975,-125.4446667,1,1,2,MG,"24,25","22-35,1-19",,,,
130,NMML,,2000,9,9/23/2000,,SVI,10,Cape Beale,48.81816667,-125.2173333,2,1,,PJG,6,1-30,,,,
130,NMML,,2000,8,8/21/2000,11:59,SVI,10,"Wouwer Island, W of ",48.8675,-125.3763333,2,2,3,MG,24,1-35,,,,
130,NMML,N,1998,7,7/3/1998,,SVI,10,3.5 mi. SE Nitinat,48.63333333,-124.7841667,,3,,PG,R5,35,,,,
130,NMML,,2008,10,10/28/2008,8:11,SJF,7,Sail Rock,48.3555,-124.5406,2,2,,Merrill Gosho,EROct_PJG/10-28-2008,,DSC_0170,DSC_0164,,"Previously ER D and ER U, now reconciled"
130,NMML,,2008,10,10/28/2008,8:44,SJF,7,E Bullman,48.3503,-124.5233,2,,,Merrill Gosho,EROct_PJG/10-28-2008,178-236,DSC_0198,,,
130,NMML,,2008,10,10/29/2008,5:50,SJF,7,Bullman offshore,48.352,-124.5361,2,,,Merrill Gosho,EROct_PJG/10-29-2008,217-228,DSC_0223,,,
130,NMML,,2008,10,10/29/2008,5:58,SJF,7,Bullman offshore,48.3581,-124.5403,,2,,Merrill Gosho,EROct_PJG/10-29-2008,,,DSC_0233,,
